Competition UID,Year,Location,Competition,Class,Overall Rank,Athlete Name,Nation,OQS Points
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,62,Julia Cuchi,ESP,180
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,43,Emma Vuitton,FRA,370
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,49,Hannah Thomas,NZL,310
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,63,Claudia Leenders,NED,170
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,27,Ajda Novak,SLO,550
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,53,Natalia Pacierpnik,POL,270
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,76,Kate Eckhardt,AUS,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,44,Alena Marx,SUI,360
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,61,Simona Glejtekova,SVK,190
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,41,Laia Sorribes,ESP,390
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,51,Janina Kriesinger,BEL,290
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,54,Lea Baldoni,CAN,260
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,50,Madison Corcoran,IRL,300
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,22,Aki Yazawa,JPN,600
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,57,Florence Maheu,CAN,230
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,67,Tong Li,CHN,130
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,70,Katja Bengeri,CRO,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,59,Xiaolin Zou,CHN,210
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,75,Sofia Reinoso,MEX,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,64,Yekaterina Tarantseva,KAZ,160
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,81,Anais Mouhoub,ALG,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,65,Sara Timea Seprenyi,HUN,150
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,52,Megan Hamer Evans,GBR,280
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,72,Dominika Brzeska,POL,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,45,Jiahua Yan,CHN,350
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,58,Lois Betteridge,CAN,220
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,16,Omira Estacia Neta,BRA,660
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,66,Roxana Razeghian,IRI,140
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,60,Kurumi Ito,JPN,200
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,56,Marcella Altman,USA,240
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,47,Laura Pellicer Chica,AND,330
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,78,Veronika Salaseviciute Turbinova,LTU,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,73,Ana Fernandes Castro,PAR,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,69,Courtney Williams,NZL,110
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,79,Iris Sommernes,NOR,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,74,Shikha Chouhan,IND,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,82,Olgica Melova,MKD,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,77,Zita Maria Lakner,HUN,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,71,Luca Torok,HUN,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,80,Bhumi Baghel,IND,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,83,Lenny Carmen Ramirez Bustillos,PER,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,84,Priyanshi Raja Bundela,IND,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,13,Denis Gargaud Chanut,FRA,690
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,4,Benjamin Savsek,SLO,800
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,1,Sideris Tasiadis,GER,1000
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,5,Matej Benus,SVK,790
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,26,Timo Trummer,GER,560
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,11,Nicolas Gestin,FRA,730
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,2,Alexander Slafkovsky,SVK,900
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,8,Adam Burgess,GBR,760
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,20,Paolo Ceccon,ITA,620
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,21,Roberto Colazingari,ITA,610
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,6,Mewen Debliquy,FRA,780
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,27,Robert Hendrick,IRL,550
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,25,Matija Marinic,CRO,570
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,19,Lukas Rohan,CZE,630
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,18,Luis Fernandez,ESP,640
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,22,Casey Eichfeld,USA,600
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,10,Kacper Sztuba,POL,740
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,17,Raffaello Ivaldi,ITA,650
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,28,Ander Elosegi,ESP,540
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,12,Miquel Trave,ESP,720
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,61,Liam Jegou,IRL,190
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,3,Franz Anton,GER,840
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,43,Jean Pierre Bourhis,SEN,370
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,23,Anze Bercic,SLO,590
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,65,Zachary Lokken,USA,150
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,48,Peter Linksted,GBR,320
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,14,Luka Bozic,SLO,680
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,15,Ryan Westley,GBR,670
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,62,Kaua Da Silva,BRA,180
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,45,Grzegorz Hedwig,POL,350
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,68,Yuancong Xie,CHN,120
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,67,Brodie Crawford,AUS,130
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,44,Yves Bourhis,SEN,360
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,7,Vojtech Heger,CZE,770
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,63,Marko Mirgorodsky,SVK,170
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,66,Shota Sasaki,JPN,140
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,51,Nathaniel Francis,USA,290
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,9,Vaclav Chaloupka,CZE,750
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,64,Tristan Carter,AUS,160
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,46,Michal Wiercioch,POL,340
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,47,Christos Tsakmakis,GRE,330
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,58,Oliver Puchner,NZL,220
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,30,Alibek Temirgaliev,UZB,520
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,41,Alexandr Kulikov,KAZ,390
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,49,Kaylen Bassett,AUS,310
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,29,Takuya Haneda,JPN,530
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,57,Joris Otten,NED,230
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,69,Muhammet Usta,TUR,110
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,52,Abubakir Bukanov,UZB,280
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,53,Shota Saito,JPN,270
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,59,Matteo Alexander Olar,ROU,210
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,24,Jake Cochrane,IRL,580
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,42,Alex Baldoni,CAN,380
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,16,Thomas Koechlin,SUI,660
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,50,Zhicheng Zhang,CHN,300
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,55,Roko Bengeri,CRO,250
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,71,Vishvjeet Kushwaha,IND,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,54,Daniel Parry,CAN,260
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,60,Emils Varslavans,LAT,200
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,70,Terence Saramandif,MRI,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,56,Jose Carvalho,POR,240
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,72,Lucky Verma,IND,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,73,Jhon Hunter Rodriguez Canela,PER,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,74,Vishal Kewat,IND,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,1,Andrea Herzog,GER,1000
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,6,Marjorie Delassus,FRA,780
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,3,Mallory Franklin,GBR,840
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,28,Lucie Baudu,FRA,540
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,16,Elena Lilik,GER,660
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,2,Jessica Fox,AUS,900
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,18,Zuzana Pankova,SVK,640
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,14,Klaudia Zwolinska,POL,680
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,4,Kimberley Woods,GBR,800
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,30,Elena Borghi,ITA,520
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,22,Viktoria Wolffhardt,AUT,600
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,10,Martina Satkova,CZE,740
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,23,Emanuela Luknarova,SVK,590
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,29,Michaela Corcoran,IRL,530
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,26,Monica Doria Vilarrubla,AND,560
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,11,Evy Leibfarth,USA,730
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,7,Gabriela Satkova,CZE,770
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,27,Ana Satila,BRA,550
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,13,Kate Eckhardt,AUS,690
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,17,Klara Olazabal,ESP,650
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,5,Marta Bertoncelli,ITA,790
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,57,Miren Lazkano,ESP,230
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,21,Laurene Roisin,FRA,610
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,24,Aleksandra Stach,POL,580
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,9,Viktoriia Us,UKR,750
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,55,Alja Kozorog,SLO,250
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,49,Omira Estacia Neta,BRA,310
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,51,Viktoriia Dobrotvorska,UKR,290
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,43,Alena Marx,SUI,370
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,42,Nele Bayn,GER,380
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,41,Lea Novak,SLO,390
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,53,Ren Mishima,JPN,270
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,47,Lena Teunissen,NED,330
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,8,Noemie Fox,AUS,760
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,12,Eva Alina Hocevar,SLO,720
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,58,Liu Yang,CHN,220
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,15,Ainhoa Lameiro,ESP,670
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,44,Minzhen Lyu,CHN,360
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,60,Isabella Altman,USA,200
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,19,Tereza Fiserova,CZE,630
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,59,Katja Bengeri,CRO,210
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,54,Anastassiya Ananyeva,KAZ,260
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,25,Sophie Ogilvie,GBR,570
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,45,Lois Betteridge,CAN,350
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,50,Marcella Altman,USA,300
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,56,Ana Fernandes Castro,PAR,240
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,48,Yanzhi Huang,CHN,320
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,46,Hannah Thomas,NZL,340
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,20,Sona Stanovska,SVK,620
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,52,Kader Korkmaz,TUR,280
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,61,Georgia Morou,GRE,190
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,62,Jahanvi Shrivastava,IND,180
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,63,Rina Sen,IND,170
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,64,Ahna Yadav,IND,160
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,2,Joseph Clarke,GBR,900
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,5,Jiri Prskavec,CZE,790
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,18,Felix Oschmautz,AUT,640
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,10,Titouan Castryck,FRA,740
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,7,Martin Dougoud,SUI,770
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,11,Vit Prindis,CZE,730
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,14,Mario Leitner,AUT,680
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,-,Benjamin Renia,FRA,#N/A
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,28,Martin Halcin,SVK,540
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,4,Lucien Delfour,AUS,800
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,38,Isak Ohrstrom,SWE,420
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,15,Mathis Soudi,MAR,670
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,3,Hannes Aigner,GER,840
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,6,Jakub Krejci,CZE,780
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,39,Pedro Goncalves,BRA,410
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,22,Gelindo Chiarello,SUI,600
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,16,Mathieu Desnos,BRA,660
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,32,Boris Neveu,FRA,480
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,8,Noah Hegge,GER,760
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,30,Kazuya Adachi,JPN,520
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,13,Jakub Grigar,SVK,690
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,31,Callum Gilbert,NZL,490
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,20,Vid Kuder Marusic,SLO,620
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,9,Dariusz Popiela,POL,750
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,37,Adam Gonsenica,SVK,430
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,1,Giovanni De Gennaro,ITA,1000
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,12,Stefan Hengst,GER,720
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,29,Tyler Westfall,USA,530
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,17,Michal Pasiut,POL,650
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,25,Benjamin Pope,AUS,570
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,86,Dimitri Marx,SUI,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,23,Erik Holmer,SWE,590
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,26,Peter Kauzer,SLO,560
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,62,Alex Goni,ESP,180
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,56,Jakub Brzezinski,POL,240
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,57,Dario Cuesta,ESP,230
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,35,Ziga Lin Hocevar,SLO,450
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,19,Jonny Dickson,GBR,630
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,76,Yusuke Muto,JPN,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,64,Serhii Sovko,UKR,160
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,75,Haoran Zhu,CHN,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,27,Liman Huang,CHN,550
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,83,Alex Baldoni,CAN,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,24,Fredrik Wahlen,SWE,580
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,58,Kaelin Friedenson,USA,220
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,68,Frederico Alvarenga,POR,120
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,59,Manuel Ochoa,ESP,210
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,36,Davide Ghisetti,ITA,440
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,52,Christopher Bowers,GBR,280
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,77,Paul Preisl,AUT,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,63,Oleksandr Fedorenko,UKR,170
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,54,Lucas Rossi,ARG,260
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,33,Joshua Joseph,USA,470
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,65,Trevor Boyd,CAN,150
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,84,Mael Rivard,CAN,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,67,Djanibek Temirgaliev,UZB,130
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,60,Thibaud Lacour,ROU,200
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,72,Mustafa Arda Acar,TUR,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,80,Marko Dordevic,SRB,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,53,Alistair Mccreery,IRL,270
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,85,Joao Cunha,POR,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,81,Yusuf Ertek,TUR,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,78,Tarik Tugcu,TUR,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,21,Timothy Anderson,AUS,610
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,34,Noel Hendrick,IRL,460
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,69,Ren Korpes,CRO,110
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,82,Nour Ait Kaddour,MAR,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,70,Andraz Echeverria Olguin,CHI,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,66,Shao Hsuan Wu,TPE,140
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,73,Barkamol Mirzakhamdamov,UZB,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,79,Artem Ivchenko,UKR,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,51,Xin Quan,CHN,290
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,55,Xabier Ferrazzi,ITA,250
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,61,Samuel Curtis,IRL,190
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,71,Manuel Tripano,ARG,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,74,Yuuki Tanaka,JPN,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,16,Viktoriia Us,UKR,660
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,1,Elena Lilik,GER,1000
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,5,Ricarda Funk,GER,790
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,26,Jessica Fox,AUS,560
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,4,Klaudia Zwolinska,POL,800
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,23,Antonie Galuskova,CZE,590
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,14,Noemie Fox,AUS,680
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,15,Martina Wegman,NED,670
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,24,Jasmin Schornberg,GER,580
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,9,Camille Prigent,FRA,750
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,12,Amalie Hilgertova,CZE,720
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,22,Eva Alina Hocevar,SLO,600
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,7,Monica Doria Vilarrubla,AND,770
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,19,Lu Li,CHN,630
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,13,Ajda Novak,SLO,690
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,17,Zuzana Pankova,SVK,650
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,11,Ana Satila,BRA,730
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,2,Stefanie Horn,ITA,900
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,18,Eva Tercelj,SLO,640
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,10,Eliska Mintalova,SVK,740
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,59,Leire Goni,ESP,210
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,60,Ria Sribar,USA,200
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,27,Dominika Brzeska,POL,550
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,3,Viktoria Wolffhardt,AUT,840
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,47,Natalia Pacierpnik,POL,330
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,65,Laura Pellicer Chica,AND,150
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,45,Aki Yazawa,JPN,350
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,51,Phoebe Spicer,GBR,290
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,21,Lois Leaver,GBR,610
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,20,Marta Bertoncelli,ITA,620
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,25,Kimberley Woods,GBR,570
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,53,Omira Estacia Neta,BRA,270
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,56,Claudia Leenders,NED,240
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,49,Viktoriia Dobrotvorska,UKR,310
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,48,Chu Han Chang,TPE,320
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,67,Sofia Reinoso,MEX,130
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,8,Lena Teunissen,NED,760
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,57,Sara Timea Seprenyi,HUN,230
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,29,Emma Vuitton,FRA,530
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,61,Chiara Sabattini,ITA,190
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,58,Evy Leibfarth,USA,220
